4,3a,2022-09-01,Mensualidad,20,0,0,0
4,3a,2022-10-01,Mensualidad,20,0,0,0
4,3a,2022-11-01,Mensualidad,20,0,0,0
4,3a,2022-12-01,Mensualidad,20,0,0,0
4,3a,2023-01-01,Mensualidad,20,0,0,0
4,3a,2023-02-01,Mensualidad,20,0,0,0
4,3a,2023-03-01,Mensualidad,20,0,0,0
4,3a,2023-04-01,Mensualidad,20,0,0,0
4,3a,2023-05-01,Mensualidad,20,0,0,0
4,3a,2023-06-01,Mensualidad,20,0,0,0
4,3a,2023-07-01,Mensualidad,20,0,0,0
4,3a,2023-08-01,Mensualidad,20,0,0,0
4,3a,2023-09-01,Mensualidad,20,0,0,0
4,pba,2023-05-01,Mensualidad,20,0,0,0
4,pba,2023-06-01,Mensualidad,20,0,0,0
4,pba,2023-07-01,Mensualidad,20,0,0,0
4,pba,2023-08-01,Mensualidad,20,0,0,0
4,pba,2023-09-01,Mensualidad,20,0,0,0
4,pbb,2020-03-01,Mensualidad,10,0,0,0
4,pbb,2020-04-01,Mensualidad,10,0,0,0
4,pbb,2020-05-01,Mensualidad,10,0,0,0
4,pbb,2020-06-01,Mensualidad,10,0,0,0
4,pbb,2020-07-01,Mensualidad,10,0,0,0
4,pbb,2020-08-01,Mensualidad,10,0,0,0
4,pbb,2020-09-01,Mensualidad,10,0,0,0
4,pbb,2020-10-01,Mensualidad,10,0,0,0
4,pbb,2020-11-01,Mensualidad,10,0,0,0
4,pbb,2020-12-01,Mensualidad,10,0,0,0
4,pbb,2021-01-01,Mensualidad,10,0,0,0
4,pbb,2021-02-01,Mensualidad,10,0,0,0
4,pbb,2021-03-01,Mensualidad,15,0,0,0
4,pbb,2021-04-01,Mensualidad,15,0,0,0
4,pbb,2021-05-01,Mensualidad,15,0,0,0
4,pbb,2021-06-01,Mensualidad,15,0,0,0
4,pbb,2021-07-01,Mensualidad,15,0,0,0
4,pbb,2021-08-01,Mensualidad,10,0,0,0
4,pbb,2021-09-01,Mensualidad,10,0,0,0
4,pbb,2021-10-01,Mensualidad,15,0,0,0
4,pbb,2021-11-01,Mensualidad,15,0,0,0
4,pbb,2021-12-01,Mensualidad,15,0,0,0
4,pbb,2022-01-01,Mensualidad,15,0,0,0
4,pbb,2022-02-01,Mensualidad,15,0,0,0
4,pbb,2022-03-01,Mensualidad,15,0,0,0
4,pbb,2022-04-01,Mensualidad,15,0,0,0
4,pbb,2022-05-01,Mensualidad,15,0,0,0
4,pbb,2022-06-01,Mensualidad,15,0,0,0
4,pbb,2022-07-01,Mensualidad,15,0,0,0
4,pbb,2022-08-01,Mensualidad,20,0,0,0
4,pbb,2022-09-01,Mensualidad,20,0,0,0
4,pbb,2022-10-01,Mensualidad,20,0,0,0
4,pbb,2022-11-01,Mensualidad,20,0,0,0
4,pbb,2022-12-01,Mensualidad,20,0,0,0
4,pbb,2023-01-01,Mensualidad,20,0,0,0
4,pbb,2023-02-01,Mensualidad,20,0,0,0
4,pbb,2023-03-01,Mensualidad,20,0,0,0
4,pbb,2023-04-01,Mensualidad,20,0,0,0
4,pbb,2023-05-01,Mensualidad,20,0,0,0
4,pbb,2023-06-01,Mensualidad,20,0,0,0
4,pbb,2023-07-01,Mensualidad,20,0,0,0
4,pbb,2023-08-01,Mensualidad,20,0,0,0
4,pbb,2023-09-01,Mensualidad,20,0,0,0
5,1c,2022-09-01,Mensualidad,20,0,0,0
5,1c,2022-10-01,Mensualidad,20,0,0,0
5,1c,2022-11-01,Mensualidad,20,0,0,0
5,1c,2022-12-01,Mensualidad,20,0,0,0
5,1c,2023-01-01,Mensualidad,20,0,0,0
5,1c,2023-02-01,Mensualidad,20,0,0,0
5,1c,2023-03-01,Mensualidad,20,0,0,0
5,1c,2023-04-01,Mensualidad,20,0,0,0
5,1c,2023-05-01,Mensualidad,20,0,0,0
5,1c,2023-06-01,Mensualidad,20,0,0,0
5,1c,2023-07-01,Mensualidad,20,0,0,0
5,1c,2023-08-01,Mensualidad,20,0,0,0
5,1c,2023-09-01,Mensualidad,20,0,0,0
5,2a,2019-04-01,Mensualidad,10,0,0,0
5,2a,2019-05-01,Mensualidad,10,0,0,0
5,2a,2019-06-01,Mensualidad,10,0,0,0
5,2a,2019-07-01,Mensualidad,10,0,0,0
5,2a,2019-08-01,Mensualidad,10,0,0,0
5,2a,2019-09-01,Mensualidad,10,0,0,0
5,2a,2019-10-01,Mensualidad,10,0,0,0
5,2a,2019-11-01,Mensualidad,10,0,0,0
5,2a,2019-12-01,Mensualidad,10,0,0,0
5,2a,2020-01-01,Mensualidad,10,0,0,0
5,2a,2020-02-01,Mensualidad,10,0,0,0
5,2a,2020-03-01,Mensualidad,10,0,0,0
5,2a,2020-04-01,Mensualidad,10,0,0,0
5,2a,2020-05-01,Mensualidad,10,0,0,0
5,2a,2020-06-01,Mensualidad,10,0,0,0
5,2a,2020-07-01,Mensualidad,10,0,0,0
5,2a,2020-08-01,Mensualidad,10,0,0,0
5,2a,2020-09-01,Mensualidad,10,0,0,0
5,2a,2020-10-01,Mensualidad,10,0,0,0
5,2a,2020-11-01,Mensualidad,10,0,0,0
5,2a,2020-12-01,Mensualidad,10,0,0,0
5,2a,2021-01-01,Mensualidad,10,0,0,0
5,2a,2021-02-01,Mensualidad,10,0,0,0
5,2a,2021-03-01,Mensualidad,15,0,0,0
5,2a,2021-04-01,Mensualidad,15,0,0,0
5,2a,2021-05-01,Mensualidad,15,0,0,0
5,2a,2021-06-01,Mensualidad,15,0,0,0
5,2a,2021-07-01,Mensualidad,15,0,0,0
5,2a,2021-08-01,Mensualidad,10,0,0,0
5,2a,2021-09-01,Mensualidad,10,0,0,0
5,2a,2021-10-01,Mensualidad,15,0,0,0
5,2a,2021-11-01,Mensualidad,15,0,0,0
5,2a,2021-12-01,Mensualidad,15,0,0,0
5,2a,2022-01-01,Mensualidad,15,0,0,0
5,2a,2022-02-01,Mensualidad,15,0,0,0
5,2a,2022-03-01,Mensualidad,15,0,0,0
5,2a,2022-04-01,Mensualidad,15,0,0,0
5,2a,2022-05-01,Mensualidad,15,0,0,0
5,2a,2022-06-01,Mensualidad,15,0,0,0
5,2a,2022-07-01,Mensualidad,15,0,0,0
5,2a,2022-08-01,Mensualidad,20,0,0,0
5,2a,2022-09-01,Mensualidad,20,0,0,0
5,2a,2022-10-01,Mensualidad,20,0,0,0
5,2a,2022-11-01,Mensualidad,20,0,0,0
5,2a,2022-12-01,Mensualidad,20,0,0,0
5,2a,2023-01-01,Mensualidad,20,0,0,0
5,2a,2023-02-01,Mensualidad,20,0,0,0
5,2a,2023-03-01,Mensualidad,20,0,0,0
5,2a,2023-04-01,Mensualidad,20,0,0,0
5,2a,2023-05-01,Mensualidad,20,0,0,0
5,2a,2023-06-01,Mensualidad,20,0,0,0
5,2a,2023-07-01,Mensualidad,20,0,0,0
5,2a,2023-08-01,Mensualidad,20,0,0,0
5,2a,2023-09-01,Mensualidad,20,0,0,0
5,2b,2017-08-01,Mensualidad,10,0,0,0
5,2b,2017-09-01,Mensualidad,10,0,0,0
5,2b,2017-10-01,Mensualidad,10,0,0,0
5,2b,2017-11-01,Mensualidad,10,0,0,0
5,2b,2017-12-01,Mensualidad,10,0,0,0
5,2b,2018-01-01,Mensualidad,10,0,0,0
5,2b,2018-02-01,Mensualidad,10,0,0,0
5,2b,2018-03-01,Mensualidad,10,0,0,0
5,2b,2018-04-01,Mensualidad,10,0,0,0
5,2b,2018-05-01,Mensualidad,10,0,0,0
5,2b,2018-06-01,Mensualidad,10,0,0,0
5,2b,2018-07-01,Mensualidad,10,0,0,0
5,2b,2018-08-01,Mensualidad,10,0,0,0
5,2b,2018-09-01,Mensualidad,10,0,0,0
5,2b,2018-10-01,Mensualidad,10,0,0,0
5,2b,2018-11-01,Mensualidad,10,0,0,0
5,2b,2018-12-01,Mensualidad,10,0,0,0
5,2b,2019-01-01,Mensualidad,10,0,0,0
5,2b,2019-02-01,Mensualidad,10,0,0,0
5,2b,2019-03-01,Mensualidad,10,0,0,0
5,2b,2019-04-01,Mensualidad,10,0,0,0
5,2b,2019-05-01,Mensualidad,10,0,0,0
5,2b,2019-06-01,Mensualidad,10,0,0,0
5,2b,2019-07-01,Mensualidad,10,0,0,0
5,2b,2019-08-01,Mensualidad,10,0,0,0
5,2b,2019-09-01,Mensualidad,10,0,0,0
5,2b,2019-10-01,Mensualidad,10,0,0,0
5,2b,2019-11-01,Mensualidad,10,0,0,0
5,2b,2019-12-01,Mensualidad,10,0,0,0
5,2b,2020-01-01,Mensualidad,10,0,0,0
5,2b,2020-02-01,Mensualidad,10,0,0,0
5,2b,2020-03-01,Mensualidad,10,0,0,0
5,2b,2020-04-01,Mensualidad,10,0,0,0
5,2b,2020-05-01,Mensualidad,10,0,0,0
5,2b,2020-06-01,Mensualidad,10,0,0,0
5,2b,2020-07-01,Mensualidad,10,0,0,0
5,2b,2020-08-01,Mensualidad,10,0,0,0
5,2b,2020-09-01,Mensualidad,10,0,0,0
5,2b,2020-10-01,Mensualidad,10,0,0,0
5,2b,2020-11-01,Mensualidad,10,0,0,0
5,2b,2020-12-01,Mensualidad,10,0,0,0
5,2b,2021-01-01,Mensualidad,10,0,0,0
5,2b,2021-02-01,Mensualidad,10,0,0,0
5,2b,2021-03-01,Mensualidad,15,0,0,0
5,2b,2021-04-01,Mensualidad,15,0,0,0
5,2b,2021-05-01,Mensualidad,15,0,0,0
5,2b,2021-06-01,Mensualidad,15,0,0,0
5,2b,2021-07-01,Mensualidad,15,0,0,0
5,2b,2021-08-01,Mensualidad,10,0,0,0
5,2b,2021-09-01,Mensualidad,10,0,0,0
5,2b,2021-10-01,Mensualidad,15,0,0,0
5,2b,2021-11-01,Mensualidad,15,0,0,0
5,2b,2021-12-01,Mensualidad,15,0,0,0
5,2b,2022-01-01,Mensualidad,15,0,0,0
5,2b,2022-02-01,Mensualidad,15,0,0,0
5,2b,2022-03-01,Mensualidad,15,0,0,0
5,2b,2022-04-01,Mensualidad,15,0,0,0
5,2b,2022-05-01,Mensualidad,15,0,0,0
5,2b,2022-06-01,Mensualidad,15,0,0,0
5,2b,2022-07-01,Mensualidad,15,0,0,0
5,2b,2022-08-01,Mensualidad,20,0,0,0
5,2b,2022-09-01,Mensualidad,20,0,0,0
5,2b,2022-10-01,Mensualidad,20,0,0,0
5,2b,2022-11-01,Mensualidad,20,0,0,0
5,2b,2022-12-01,Mensualidad,20,0,0,0
5,2b,2023-01-01,Mensualidad,20,0,0,0
5,2b,2023-02-01,Mensualidad,20,0,0,0
5,2b,2023-03-01,Mensualidad,20,0,0,0
5,2b,2023-04-01,Mensualidad,20,0,0,0
5,2b,2023-05-01,Mensualidad,20,0,0,0
5,2b,2023-06-01,Mensualidad,20,0,0,0
5,2b,2023-07-01,Mensualidad,20,0,0,0
5,2b,2023-08-01,Mensualidad,20,0,0,0
5,2b,2023-09-01,Mensualidad,20,0,0,0
5,3a,2023-01-01,Mensualidad,20,0,0,0
5,3a,2023-02-01,Mensualidad,20,0,0,0
5,3a,2023-03-01,Mensualidad,20,0,0,0
5,3a,2023-04-01,Mensualidad,20,0,0,0
5,3a,2023-05-01,Mensualidad,20,0,0,0
5,3a,2023-06-01,Mensualidad,20,0,0,0
5,3a,2023-07-01,Mensualidad,20,0,0,0
5,3a,2023-08-01,Mensualidad,20,0,0,0
5,3a,2023-09-01,Mensualidad,20,0,0,0
5,3b,2022-06-01,Mensualidad,15,0,0,0
5,3b,2022-07-01,Mensualidad,15,0,0,0
5,3b,2022-08-01,Mensualidad,20,0,0,0
5,3b,2022-09-01,Mensualidad,20,0,0,0
5,3b,2022-10-01,Mensualidad,20,0,0,0
5,3b,2022-11-01,Mensualidad,20,0,0,0
5,3b,2022-12-01,Mensualidad,20,0,0,0
5,3b,2023-01-01,Mensualidad,20,0,0,0
5,3b,2023-02-01,Mensualidad,20,0,0,0
5,3b,2023-03-01,Mensualidad,20,0,0,0
5,3b,2023-04-01,Mensualidad,20,0,0,0
5,3b,2023-05-01,Mensualidad,20,0,0,0
5,3b,2023-06-01,Mensualidad,20,0,0,0
5,3b,2023-07-01,Mensualidad,20,0,0,0
5,3b,2023-08-01,Mensualidad,20,0,0,0
5,3b,2023-09-01,Mensualidad,20,0,0,0
5,3c,2023-02-01,Mensualidad,20,0,0,0
5,3c,2023-03-01,Mensualidad,20,0,0,0
5,3c,2023-04-01,Mensualidad,20,0,0,0
5,3c,2023-05-01,Mensualidad,20,0,0,0
5,3c,2023-06-01,Mensualidad,20,0,0,0
5,3c,2023-07-01,Mensualidad,20,0,0,0
5,3c,2023-08-01,Mensualidad,20,0,0,0
5,3c,2023-09-01,Mensualidad,20,0,0,0
5,pba,2023-06-01,Mensualidad,20,0,0,0
5,pba,2023-07-01,Mensualidad,20,0,0,0
5,pba,2023-08-01,Mensualidad,20,0,0,0
5,pba,2023-09-01,Mensualidad,20,0,0,0
5,pbb,2023-06-01,Mensualidad,20,0,0,0
5,pbb,2023-07-01,Mensualidad,20,0,0,0
5,pbb,2023-08-01,Mensualidad,20,0,0,0
5,pbb,2023-09-01,Mensualidad,20,0,0,0
6,2a,2020-02-01,Mensualidad,10,0,0,0
6,2a,2020-03-01,Mensualidad,10,0,0,0
6,2a,2020-04-01,Mensualidad,10,0,0,0
6,2a,2020-05-01,Mensualidad,10,0,0,0
6,2a,2020-06-01,Mensualidad,10,0,0,0
6,2a,2020-07-01,Mensualidad,10,0,0,0
6,2a,2020-08-01,Mensualidad,10,0,0,0
6,2a,2020-09-01,Mensualidad,10,0,0,0
6,2a,2020-10-01,Mensualidad,10,0,0,0
6,2a,2020-11-01,Mensualidad,10,0,0,0
6,2a,2020-12-01,Mensualidad,10,0,0,0
6,2a,2021-01-01,Mensualidad,10,0,0,0
6,2a,2021-02-01,Mensualidad,10,0,0,0
6,2a,2021-03-01,Mensualidad,15,0,0,0
6,2a,2021-04-01,Mensualidad,15,0,0,0
6,2a,2021-05-01,Mensualidad,15,0,0,0
6,2a,2021-06-01,Mensualidad,15,0,0,0
6,2a,2021-07-01,Mensualidad,15,0,0,0
6,2a,2021-08-01,Mensualidad,10,0,0,0
6,2a,2021-09-01,Mensualidad,10,0,0,0
6,2a,2021-10-01,Mensualidad,15,0,0,0
6,2a,2021-11-01,Mensualidad,15,0,0,0
6,2a,2021-12-01,Mensualidad,15,0,0,0
6,2a,2022-01-01,Mensualidad,15,0,0,0
6,2a,2022-02-01,Mensualidad,15,0,0,0
6,2a,2022-03-01,Mensualidad,15,0,0,0
6,2a,2022-04-01,Mensualidad,15,0,0,0
6,2a,2022-05-01,Mensualidad,15,0,0,0
6,2a,2022-06-01,Mensualidad,15,0,0,0
6,2a,2022-07-01,Mensualidad,15,0,0,0
6,2a,2022-08-01,Mensualidad,20,0,0,0
6,2a,2022-09-01,Mensualidad,20,0,0,0
6,2a,2022-10-01,Mensualidad,20,0,0,0
6,2a,2022-11-01,Mensualidad,20,0,0,0
6,2a,2022-12-01,Mensualidad,20,0,0,0
6,2a,2023-01-01,Mensualidad,20,0,0,0
6,2a,2023-02-01,Mensualidad,20,0,0,0
6,2a,2023-03-01,Mensualidad,20,0,0,0
6,2a,2023-04-01,Mensualidad,20,0,0,0
6,2a,2023-05-01,Mensualidad,20,0,0,0
6,2a,2023-06-01,Mensualidad,20,0,0,0
6,2a,2023-07-01,Mensualidad,20,0,0,0
6,2a,2023-08-01,Mensualidad,20,0,0,0
6,2a,2023-09-01,Mensualidad,20,0,0,0
6,2b,2022-09-01,Mensualidad,20,0,0,0
6,2b,2022-10-01,Mensualidad,20,0,0,0
6,2b,2022-11-01,Mensualidad,20,0,0,0
6,2b,2022-12-01,Mensualidad,20,0,0,0
6,2b,2023-01-01,Mensualidad,20,0,0,0
6,2b,2023-02-01,Mensualidad,20,0,0,0
6,2b,2023-03-01,Mensualidad,20,0,0,0
6,2b,2023-04-01,Mensualidad,20,0,0,0
6,2b,2023-05-01,Mensualidad,20,0,0,0
6,2b,2023-06-01,Mensualidad,20,0,0,0
6,2b,2023-07-01,Mensualidad,20,0,0,0
6,2b,2023-08-01,Mensualidad,20,0,0,0
6,2b,2023-09-01,Mensualidad,20,0,0,0
6,3a,2023-08-01,Mensualidad,5,0,0,0
6,3a,2023-09-01,Mensualidad,20,0,0,0
7,1b,2020-05-01,Mensualidad,10,0,0,0
7,1b,2020-06-01,Mensualidad,10,0,0,0
7,1b,2020-07-01,Mensualidad,10,0,0,0
7,1b,2020-08-01,Mensualidad,10,0,0,0
7,1b,2020-09-01,Mensualidad,10,0,0,0
7,1b,2020-10-01,Mensualidad,10,0,0,0
7,1b,2020-11-01,Mensualidad,10,0,0,0
7,1b,2020-12-01,Mensualidad,10,0,0,0
7,1b,2021-01-01,Mensualidad,10,0,0,0
7,1b,2021-02-01,Mensualidad,10,0,0,0
7,1b,2021-03-01,Mensualidad,15,0,0,0
7,1b,2021-04-01,Mensualidad,15,0,0,0
7,1b,2021-05-01,Mensualidad,15,0,0,0
7,1b,2021-06-01,Mensualidad,15,0,0,0
7,1b,2021-07-01,Mensualidad,15,0,0,0
7,1b,2021-08-01,Mensualidad,10,0,0,0
7,1b,2021-09-01,Mensualidad,10,0,0,0
7,1b,2021-10-01,Mensualidad,15,0,0,0
7,1b,2021-11-01,Mensualidad,15,0,0,0
7,1b,2021-12-01,Mensualidad,15,0,0,0
7,1b,2022-01-01,Mensualidad,15,0,0,0
7,1b,2022-02-01,Mensualidad,15,0,0,0
7,1b,2022-03-01,Mensualidad,15,0,0,0
7,1b,2022-04-01,Mensualidad,15,0,0,0
7,1b,2022-05-01,Mensualidad,15,0,0,0
7,1b,2022-06-01,Mensualidad,15,0,0,0
7,1b,2022-07-01,Mensualidad,15,0,0,0
7,1b,2022-08-01,Mensualidad,20,0,0,0
7,1b,2022-09-01,Mensualidad,20,0,0,0
7,1b,2022-10-01,Mensualidad,20,0,0,0
7,1b,2022-11-01,Mensualidad,20,0,0,0
7,1b,2022-12-01,Mensualidad,20,0,0,0
7,1b,2023-01-01,Mensualidad,20,0,0,0
7,1b,2023-02-01,Mensualidad,20,0,0,0
7,1b,2023-03-01,Mensualidad,20,0,0,0
7,1b,2023-04-01,Mensualidad,20,0,0,0
7,1b,2023-05-01,Mensualidad,20,0,0,0
7,1b,2023-06-01,Mensualidad,20,0,0,0
7,1b,2023-07-01,Mensualidad,20,0,0,0
7,1b,2023-08-01,Mensualidad,20,0,0,0
7,1b,2023-09-01,Mensualidad,20,0,0,0
7,2a,2023-08-01,Mensualidad,20,0,0,0
7,2a,2023-09-01,Mensualidad,20,0,0,0
7,3a,2023-08-01,Mensualidad,20,0,0,0
7,3a,2023-09-01,Mensualidad,20,0,0,0
8,1a,2018-12-01,Mensualidad,10,0,0,0
8,1a,2019-01-01,Mensualidad,10,0,0,0
8,1a,2019-02-01,Mensualidad,10,0,0,0
8,1a,2019-03-01,Mensualidad,10,0,0,0
8,1a,2019-04-01,Mensualidad,10,0,0,0
8,1a,2019-05-01,Mensualidad,10,0,0,0
8,1a,2019-06-01,Mensualidad,10,0,0,0
8,1a,2019-07-01,Mensualidad,10,0,0,0
8,1a,2019-08-01,Mensualidad,10,0,0,0
8,1a,2019-09-01,Mensualidad,10,0,0,0
8,1a,2019-10-01,Mensualidad,10,0,0,0
8,1a,2019-11-01,Mensualidad,10,0,0,0
8,1a,2019-12-01,Mensualidad,10,0,0,0
8,1a,2020-01-01,Mensualidad,10,0,0,0
8,1a,2020-02-01,Mensualidad,10,0,0,0
8,1a,2020-03-01,Mensualidad,10,0,0,0
8,1a,2020-04-01,Mensualidad,10,0,0,0
8,1a,2020-05-01,Mensualidad,10,0,0,0
8,1a,2020-06-01,Mensualidad,10,0,0,0
8,1a,2020-07-01,Mensualidad,10,0,0,0
8,1a,2020-08-01,Mensualidad,10,0,0,0
8,1a,2020-09-01,Mensualidad,10,0,0,0
8,1a,2020-10-01,Mensualidad,10,0,0,0
8,1a,2020-11-01,Mensualidad,10,0,0,0
8,1a,2020-12-01,Mensualidad,10,0,0,0
8,1a,2021-01-01,Mensualidad,10,0,0,0
8,1a,2021-02-01,Mensualidad,10,0,0,0
8,1a,2021-03-01,Mensualidad,15,0,0,0
8,1a,2021-04-01,Mensualidad,15,0,0,0
8,1a,2021-05-01,Mensualidad,15,0,0,0
8,1a,2021-06-01,Mensualidad,15,0,0,0
8,1a,2021-07-01,Mensualidad,15,0,0,0
8,1a,2021-08-01,Mensualidad,10,0,0,0
8,1a,2021-09-01,Mensualidad,10,0,0,0
8,1a,2021-10-01,Mensualidad,15,0,0,0
8,1a,2021-11-01,Mensualidad,15,0,0,0
8,1a,2021-12-01,Mensualidad,15,0,0,0
8,1a,2022-01-01,Mensualidad,15,0,0,0
8,1a,2022-02-01,Mensualidad,15,0,0,0
8,1a,2022-03-01,Mensualidad,15,0,0,0
8,1a,2022-04-01,Mensualidad,15,0,0,0
8,1a,2022-05-01,Mensualidad,15,0,0,0
8,1a,2022-06-01,Mensualidad,15,0,0,0
8,1a,2022-07-01,Mensualidad,15,0,0,0
8,1a,2022-08-01,Mensualidad,20,0,0,0
8,1a,2022-09-01,Mensualidad,20,0,0,0
8,1a,2022-10-01,Mensualidad,20,0,0,0
8,1a,2022-11-01,Mensualidad,20,0,0,0
8,1a,2022-12-01,Mensualidad,20,0,0,0
8,1a,2023-01-01,Mensualidad,20,0,0,0
8,1a,2023-02-01,Mensualidad,20,0,0,0
8,1a,2023-03-01,Mensualidad,20,0,0,0
8,1a,2023-04-01,Mensualidad,20,0,0,0
8,1a,2023-05-01,Mensualidad,20,0,0,0
8,1a,2023-06-01,Mensualidad,20,0,0,0
8,1a,2023-07-01,Mensualidad,20,0,0,0
8,1a,2023-08-01,Mensualidad,20,0,0,0
8,1a,2023-09-01,Mensualidad,20,0,0,0
8,1b,2021-10-01,Mensualidad,15,0,0,0
8,1b,2021-11-01,Mensualidad,15,0,0,0
8,1b,2021-12-01,Mensualidad,15,0,0,0
8,1b,2022-01-01,Mensualidad,15,0,0,0
8,1b,2022-02-01,Mensualidad,15,0,0,0
8,1b,2022-03-01,Mensualidad,15,0,0,0
8,1b,2022-04-01,Mensualidad,15,0,0,0
8,1b,2022-05-01,Mensualidad,15,0,0,0
8,1b,2022-06-01,Mensualidad,15,0,0,0
8,1b,2022-07-01,Mensualidad,15,0,0,0
8,1b,2022-08-01,Mensualidad,20,0,0,0
8,1b,2022-09-01,Mensualidad,20,0,0,0
8,1b,2022-10-01,Mensualidad,20,0,0,0
8,1b,2022-11-01,Mensualidad,20,0,0,0
8,1b,2022-12-01,Mensualidad,20,0,0,0
8,1b,2023-01-01,Mensualidad,20,0,0,0
8,1b,2023-02-01,Mensualidad,20,0,0,0
8,1b,2023-03-01,Mensualidad,20,0,0,0
8,1b,2023-04-01,Mensualidad,20,0,0,0
8,1b,2023-05-01,Mensualidad,20,0,0,0
8,1b,2023-06-01,Mensualidad,20,0,0,0
8,1b,2023-07-01,Mensualidad,20,0,0,0
8,1b,2023-08-01,Mensualidad,20,0,0,0
8,1b,2023-09-01,Mensualidad,20,0,0,0
8,1c,2021-10-01,Mensualidad,15,0,0,0
8,1c,2021-11-01,Mensualidad,15,0,0,0
8,1c,2021-12-01,Mensualidad,15,0,0,0
8,1c,2022-01-01,Mensualidad,15,0,0,0
8,1c,2022-02-01,Mensualidad,15,0,0,0
8,1c,2022-03-01,Mensualidad,15,0,0,0
8,1c,2022-04-01,Mensualidad,15,0,0,0
8,1c,2022-05-01,Mensualidad,15,0,0,0
8,1c,2022-06-01,Mensualidad,15,0,0,0
8,1c,2022-07-01,Mensualidad,15,0,0,0
8,1c,2022-08-01,Mensualidad,20,0,0,0
8,1c,2022-09-01,Mensualidad,20,0,0,0
8,1c,2022-10-01,Mensualidad,20,0,0,0
8,1c,2022-11-01,Mensualidad,20,0,0,0
8,1c,2022-12-01,Mensualidad,20,0,0,0
8,1c,2023-01-01,Mensualidad,20,0,0,0
8,1c,2023-02-01,Mensualidad,20,0,0,0
8,1c,2023-03-01,Mensualidad,20,0,0,0
8,1c,2023-04-01,Mensualidad,20,0,0,0
8,1c,2023-05-01,Mensualidad,20,0,0,0
8,1c,2023-06-01,Mensualidad,20,0,0,0
8,1c,2023-07-01,Mensualidad,20,0,0,0
8,1c,2023-08-01,Mensualidad,20,0,0,0
8,1c,2023-09-01,Mensualidad,20,0,0,0
8,2b,2018-04-01,Mensualidad,10,0,0,0
8,2b,2018-05-01,Mensualidad,10,0,0,0
8,2b,2018-06-01,Mensualidad,10,0,0,0
8,2b,2018-07-01,Mensualidad,10,0,0,0
8,2b,2018-08-01,Mensualidad,10,0,0,0
8,2b,2018-09-01,Mensualidad,10,0,0,0
8,2b,2018-10-01,Mensualidad,10,0,0,0
8,2b,2018-11-01,Mensualidad,10,0,0,0
8,2b,2018-12-01,Mensualidad,10,0,0,0
8,2b,2019-01-01,Mensualidad,10,0,0,0
8,2b,2019-02-01,Mensualidad,10,0,0,0
8,2b,2019-03-01,Mensualidad,10,0,0,0
8,2b,2019-04-01,Mensualidad,10,0,0,0
8,2b,2019-05-01,Mensualidad,10,0,0,0
8,2b,2019-06-01,Mensualidad,10,0,0,0
8,2b,2019-07-01,Mensualidad,10,0,0,0
8,2b,2019-08-01,Mensualidad,10,0,0,0
8,2b,2019-09-01,Mensualidad,10,0,0,0
8,2b,2019-10-01,Mensualidad,10,0,0,0
8,2b,2019-11-01,Mensualidad,10,0,0,0
8,2b,2019-12-01,Mensualidad,10,0,0,0
8,2b,2020-01-01,Mensualidad,10,0,0,0
8,2b,2020-02-01,Mensualidad,10,0,0,0
8,2b,2020-03-01,Mensualidad,10,0,0,0
8,2b,2020-04-01,Mensualidad,10,0,0,0
8,2b,2020-05-01,Mensualidad,10,0,0,0
8,2b,2020-06-01,Mensualidad,10,0,0,0
8,2b,2020-07-01,Mensualidad,10,0,0,0
8,2b,2020-08-01,Mensualidad,10,0,0,0
8,2b,2020-09-01,Mensualidad,10,0,0,0
8,2b,2020-10-01,Mensualidad,10,0,0,0
8,2b,2020-11-01,Mensualidad,10,0,0,0
8,2b,2020-12-01,Mensualidad,10,0,0,0
8,2b,2021-01-01,Mensualidad,10,0,0,0
8,2b,2021-02-01,Mensualidad,10,0,0,0
8,2b,2021-03-01,Mensualidad,15,0,0,0
8,2b,2021-04-01,Mensualidad,15,0,0,0
8,2b,2021-05-01,Mensualidad,15,0,0,0
8,2b,2021-06-01,Mensualidad,15,0,0,0
8,2b,2021-07-01,Mensualidad,15,0,0,0
8,2b,2021-08-01,Mensualidad,10,0,0,0
8,2b,2021-09-01,Mensualidad,10,0,0,0
8,2b,2021-10-01,Mensualidad,15,0,0,0
8,2b,2021-11-01,Mensualidad,15,0,0,0
8,2b,2021-12-01,Mensualidad,15,0,0,0
8,2b,2022-01-01,Mensualidad,15,0,0,0
8,2b,2022-02-01,Mensualidad,15,0,0,0
8,2b,2022-03-01,Mensualidad,15,0,0,0
8,2b,2022-04-01,Mensualidad,15,0,0,0
8,2b,2022-05-01,Mensualidad,15,0,0,0
8,2b,2022-06-01,Mensualidad,15,0,0,0
8,2b,2022-07-01,Mensualidad,15,0,0,0
8,2b,2022-08-01,Mensualidad,20,0,0,0
8,2b,2022-09-01,Mensualidad,20,0,0,0
8,2b,2022-10-01,Mensualidad,20,0,0,0
8,2b,2022-11-01,Mensualidad,20,0,0,0
8,2b,2022-12-01,Mensualidad,20,0,0,0
8,2b,2023-01-01,Mensualidad,20,0,0,0
8,2b,2023-02-01,Mensualidad,20,0,0,0
8,2b,2023-03-01,Mensualidad,20,0,0,0
8,2b,2023-04-01,Mensualidad,20,0,0,0
8,2b,2023-05-01,Mensualidad,20,0,0,0
8,2b,2023-06-01,Mensualidad,20,0,0,0
